TILENAME,PATH
b'DES0955-1707',b'DEC/multiepoch/delve/r5918/DES0955-1707/p01/coadd'
b'DES1013+0043',b'DEC/multiepoch/delve/r5918/DES1013+0043/p01/coadd'
b'DES0955+1709',b'DEC/multiepoch/delve/r5918/DES0955+1709/p01/coadd'
b'DES0954+1626',b'DEC/multiepoch/delve/r5918/DES0954+1626/p01/coadd'
b'DES1119+1126',b'DEC/multiepoch/delve/r5918/DES1119+1126/p01/coadd'
b'DES0835+1000',b'DEC/multiepoch/delve/r5918/DES0835+1000/p01/coadd'
b'DES0837+1417',b'DEC/multiepoch/delve/r5918/DES0837+1417/p01/coadd'
b'DES0853+1751',b'DEC/multiepoch/delve/r5918/DES0853+1751/p02/coadd'
b'DES0945-1332',b'DEC/multiepoch/delve/r5918/DES0945-1332/p01/coadd'
b'DES1030-1624',b'DEC/multiepoch/delve/r5918/DES1030-1624/p01/coadd'
b'DES1127+1626',b'DEC/multiepoch/delve/r5918/DES1127+1626/p01/coadd'
b'DES1113-1332',b'DEC/multiepoch/delve/r5918/DES1113-1332/p01/coadd'
b'DES0654+2543',b'DEC/multiepoch/delve/r5918/DES0654+2543/p01/coadd'
b'DES0730+1334',b'DEC/multiepoch/delve/r5918/DES0730+1334/p01/coadd'
b'DES0657+2708',b'DEC/multiepoch/delve/r5918/DES0657+2708/p01/coadd'
b'DES0804+0418',b'DEC/multiepoch/delve/r5918/DES0804+0418/p01/coadd'
b'DES1149-1041',b'DEC/multiepoch/delve/r5918/DES1149-1041/p01/coadd'
b'DES1029+0252',b'DEC/multiepoch/delve/r5918/DES1029+0252/p01/coadd'
b'DES1001+2543',b'DEC/multiepoch/delve/r5918/DES1001+2543/p01/coadd'
b'DES0712+1417',b'DEC/multiepoch/delve/r5918/DES0712+1417/p01/coadd'
b'DES0832+2543',b'DEC/multiepoch/delve/r5918/DES0832+2543/p01/coadd'
b'DES0822+0126',b'DEC/multiepoch/delve/r5918/DES0822+0126/p01/coadd'
b'DES0922+0626',b'DEC/multiepoch/delve/r5918/DES0922+0626/p01/coadd'
b'DES0755+0917',b'DEC/multiepoch/delve/r5918/DES0755+0917/p01/coadd'
b'DES0729+2417',b'DEC/multiepoch/delve/r5918/DES0729+2417/p01/coadd'
b'DES0908-2041',b'DEC/multiepoch/delve/r5918/DES0908-2041/p02/coadd'
b'DES0906-0833',b'DEC/multiepoch/delve/r5918/DES0906-0833/p01/coadd'
b'DES1015+2043',b'DEC/multiepoch/delve/r5918/DES1015+2043/p01/coadd'
b'DES1149+2417',b'DEC/multiepoch/delve/r5918/DES1149+2417/p01/coadd'
b'DES1139-0041',b'DEC/multiepoch/delve/r5918/DES1139-0041/p01/coadd'
b'DES0846+2334',b'DEC/multiepoch/delve/r5918/DES0846+2334/p01/coadd'
b'DES1121+2417',b'DEC/multiepoch/delve/r5918/DES1121+2417/p01/coadd'
b'DES1112+1834',b'DEC/multiepoch/delve/r5918/DES1112+1834/p01/coadd'
b'DES1032-0333',b'DEC/multiepoch/delve/r5918/DES1032-0333/p01/coadd'
b'DES0945-0458',b'DEC/multiepoch/delve/r5918/DES0945-0458/p01/coadd'
b'DES0856+2625',b'DEC/multiepoch/delve/r5918/DES0856+2625/p02/coadd'
b'DES0744+0917',b'DEC/multiepoch/delve/r5918/DES0744+0917/p01/coadd'
b'DES0821-0915',b'DEC/multiepoch/delve/r5918/DES0821-0915/p02/coadd'
b'DES0934-0458',b'DEC/multiepoch/delve/r5918/DES0934-0458/p01/coadd'
b'DES0756+1834',b'DEC/multiepoch/delve/r5918/DES0756+1834/p01/coadd'
b'DES0725+2917',b'DEC/multiepoch/delve/r5918/DES0725+2917/p01/coadd'
b'DES0825+0001',b'DEC/multiepoch/delve/r5918/DES0825+0001/p01/coadd'
b'DES1023-0250',b'DEC/multiepoch/delve/r5918/DES1023-0250/p01/coadd'
b'DES0905-0458',b'DEC/multiepoch/delve/r5918/DES0905-0458/p01/coadd'
b'DES0850+1751',b'DEC/multiepoch/delve/r5918/DES0850+1751/p01/coadd'
b'DES1120-0750',b'DEC/multiepoch/delve/r5918/DES1120-0750/p01/coadd'
b'DES1004-1749',b'DEC/multiepoch/delve/r5918/DES1004-1749/p01/coadd'
b'DES1057+1626',b'DEC/multiepoch/delve/r5918/DES1057+1626/p01/coadd'
b'DES0922+1709',b'DEC/multiepoch/delve/r5918/DES0922+1709/p01/coadd'
b'DES0759+2334',b'DEC/multiepoch/delve/r5918/DES0759+2334/p01/coadd'
b'DES1132-0250',b'DEC/multiepoch/delve/r5918/DES1132-0250/p01/coadd'
b'DES0948+0043',b'DEC/multiepoch/delve/r5918/DES0948+0043/p01/coadd'
b'DES0755+2251',b'DEC/multiepoch/delve/r5918/DES0755+2251/p01/coadd'
b'DES1118+1626',b'DEC/multiepoch/delve/r5918/DES1118+1626/p01/coadd'
b'DES0804-0624',b'DEC/multiepoch/delve/r5918/DES0804-0624/p01/coadd'
b'DES1022+2708',b'DEC/multiepoch/delve/r5918/DES1022+2708/p01/coadd'
b'DES1058+2500',b'DEC/multiepoch/delve/r5918/DES1058+2500/p01/coadd'
b'DES1025-1707',b'DEC/multiepoch/delve/r5918/DES1025-1707/p01/coadd'
b'DES1021-1041',b'DEC/multiepoch/delve/r5918/DES1021-1041/p02/coadd'
b'DES1110-1415',b'DEC/multiepoch/delve/r5918/DES1110-1415/p01/coadd'
b'DES0940+0709',b'DEC/multiepoch/delve/r5918/DES0940+0709/p02/coadd'
b'DES1106-2332',b'DEC/multiepoch/delve/r5918/DES1106-2332/p01/coadd'
b'DES0953+2708',b'DEC/multiepoch/delve/r5918/DES0953+2708/p01/coadd'
b'DES1047+0418',b'DEC/multiepoch/delve/r5918/DES1047+0418/p01/coadd'
b'DES0856+1834',b'DEC/multiepoch/delve/r5918/DES0856+1834/p02/coadd'
b'DES0802+1751',b'DEC/multiepoch/delve/r5918/DES0802+1751/p01/coadd'
b'DES0818+1917',b'DEC/multiepoch/delve/r5918/DES0818+1917/p03/coadd'
b'DES1026+1751',b'DEC/multiepoch/delve/r5918/DES1026+1751/p01/coadd'
b'DES1023-1832',b'DEC/multiepoch/delve/r5918/DES1023-1832/p01/coadd'
b'DES0910+2834',b'DEC/multiepoch/delve/r5918/DES0910+2834/p01/coadd'
b'DES0804+1543',b'DEC/multiepoch/delve/r5918/DES0804+1543/p01/coadd'
b'DES0657+2834',b'DEC/multiepoch/delve/r5918/DES0657+2834/p01/coadd'
b'DES1116-0833',b'DEC/multiepoch/delve/r5918/DES1116-0833/p01/coadd'
b'DES0910+0001',b'DEC/multiepoch/delve/r5918/DES0910+0001/p01/coadd'
b'DES1048+0500',b'DEC/multiepoch/delve/r5918/DES1048+0500/p01/coadd'
b'DES1146+2334',b'DEC/multiepoch/delve/r5918/DES1146+2334/p01/coadd'
b'DES1032-1832',b'DEC/multiepoch/delve/r5918/DES1032-1832/p01/coadd'
b'DES0946+0252',b'DEC/multiepoch/delve/r5918/DES0946+0252/p01/coadd'
b'DES1012-2415',b'DEC/multiepoch/delve/r5918/DES1012-2415/p01/coadd'
b'DES0902-0750',b'DEC/multiepoch/delve/r5918/DES0902-0750/p01/coadd'
b'DES0804+2251',b'DEC/multiepoch/delve/r5918/DES0804+2251/p01/coadd'
b'DES1038-0333',b'DEC/multiepoch/delve/r5918/DES1038-0333/p01/coadd'
b'DES0808-0833',b'DEC/multiepoch/delve/r5918/DES0808-0833/p02/coadd'
b'DES0752+2043',b'DEC/multiepoch/delve/r5918/DES0752+2043/p01/coadd'
b'DES0939-1915',b'DEC/multiepoch/delve/r5918/DES0939-1915/p01/coadd'
b'DES0941-2332',b'DEC/multiepoch/delve/r5918/DES0941-2332/p01/coadd'
b'DES1002-1332',b'DEC/multiepoch/delve/r5918/DES1002-1332/p01/coadd'
b'DES1157-1707',b'DEC/multiepoch/delve/r5918/DES1157-1707/p01/coadd'
b'DES0949-2124',b'DEC/multiepoch/delve/r5918/DES0949-2124/p01/coadd'
b'DES0725+1626',b'DEC/multiepoch/delve/r5918/DES0725+1626/p01/coadd'
b'DES1151+0626',b'DEC/multiepoch/delve/r5918/DES1151+0626/p01/coadd'
b'DES0748+2543',b'DEC/multiepoch/delve/r5918/DES0748+2543/p01/coadd'
b'DES1002+1417',b'DEC/multiepoch/delve/r5918/DES1002+1417/p01/coadd'
b'DES0831+2043',b'DEC/multiepoch/delve/r5918/DES0831+2043/p01/coadd'
b'DES1032+1334',b'DEC/multiepoch/delve/r5918/DES1032+1334/p01/coadd'
b'DES0932-0833',b'DEC/multiepoch/delve/r5918/DES0932-0833/p01/coadd'
b'DES0945+1209',b'DEC/multiepoch/delve/r5918/DES0945+1209/p01/coadd'
b'DES0906+0835',b'DEC/multiepoch/delve/r5918/DES0906+0835/p01/coadd'
b'DES0840+1417',b'DEC/multiepoch/delve/r5918/DES0840+1417/p01/coadd'
b'DES0702+1917',b'DEC/multiepoch/delve/r5918/DES0702+1917/p01/coadd'
b'DES1048+0001',b'DEC/multiepoch/delve/r5918/DES1048+0001/p01/coadd'
b'DES0923+2834',b'DEC/multiepoch/delve/r5918/DES0923+2834/p01/coadd'
b'DES1104-0541',b'DEC/multiepoch/delve/r5918/DES1104-0541/p01/coadd'
b'DES0833-0915',b'DEC/multiepoch/delve/r5918/DES0833-0915/p01/coadd'
b'DES0932+1043',b'DEC/multiepoch/delve/r5918/DES0932+1043/p01/coadd'
b'DES0912+0252',b'DEC/multiepoch/delve/r5918/DES0912+0252/p01/coadd'
b'DES1121+1834',b'DEC/multiepoch/delve/r5918/DES1121+1834/p01/coadd'
b'DES1041+1417',b'DEC/multiepoch/delve/r5918/DES1041+1417/p01/coadd'
b'DES0914+2043',b'DEC/multiepoch/delve/r5918/DES0914+2043/p01/coadd'
b'DES0851+0043',b'DEC/multiepoch/delve/r5918/DES0851+0043/p02/coadd'
b'DES0834+1709',b'DEC/multiepoch/delve/r5918/DES0834+1709/p02/coadd'
b'DES0849+2334',b'DEC/multiepoch/delve/r5918/DES0849+2334/p02/coadd'
b'DES0918+2708',b'DEC/multiepoch/delve/r5918/DES0918+2708/p02/coadd'
b'DES1133+2751',b'DEC/multiepoch/delve/r5918/DES1133+2751/p01/coadd'
b'DES1142+1209',b'DEC/multiepoch/delve/r5918/DES1142+1209/p01/coadd'
b'DES1011+1834',b'DEC/multiepoch/delve/r5918/DES1011+1834/p01/coadd'
b'DES0713+2708',b'DEC/multiepoch/delve/r5918/DES0713+2708/p01/coadd'
b'DES1032+1751',b'DEC/multiepoch/delve/r5918/DES1032+1751/p02/coadd'
b'DES0809+0543',b'DEC/multiepoch/delve/r5918/DES0809+0543/p02/coadd'
b'DES0805+2917',b'DEC/multiepoch/delve/r5918/DES0805+2917/p01/coadd'
b'DES1152+2126',b'DEC/multiepoch/delve/r5918/DES1152+2126/p01/coadd'
b'DES0806-0333',b'DEC/multiepoch/delve/r5918/DES0806-0333/p01/coadd'
b'DES1127-0915',b'DEC/multiepoch/delve/r5918/DES1127-0915/p01/coadd'
b'DES0737+0209',b'DEC/multiepoch/delve/r5918/DES0737+0209/p01/coadd'
b'DES1108-2415',b'DEC/multiepoch/delve/r5918/DES1108-2415/p01/coadd'
b'DES0748+0835',b'DEC/multiepoch/delve/r5918/DES0748+0835/p01/coadd'
b'DES0834+1500',b'DEC/multiepoch/delve/r5918/DES0834+1500/p01/coadd'
b'DES1139+0418',b'DEC/multiepoch/delve/r5918/DES1139+0418/p01/coadd'
b'DES1129+0252',b'DEC/multiepoch/delve/r5918/DES1129+0252/p01/coadd'
b'DES0823+1751',b'DEC/multiepoch/delve/r5918/DES0823+1751/p01/coadd'
b'DES1050+0418',b'DEC/multiepoch/delve/r5918/DES1050+0418/p01/coadd'
b'DES1129+1543',b'DEC/multiepoch/delve/r5918/DES1129+1543/p01/coadd'
b'DES1147+0543',b'DEC/multiepoch/delve/r5918/DES1147+0543/p01/coadd'
b'DES0829+0835',b'DEC/multiepoch/delve/r5918/DES0829+0835/p01/coadd'
b'DES1110+2251',b'DEC/multiepoch/delve/r5918/DES1110+2251/p01/coadd'
b'DES0741+1917',b'DEC/multiepoch/delve/r5918/DES0741+1917/p02/coadd'
b'DES0926+2208',b'DEC/multiepoch/delve/r5918/DES0926+2208/p01/coadd'
b'DES0934+1626',b'DEC/multiepoch/delve/r5918/DES0934+1626/p01/coadd'
b'DES1151-0124',b'DEC/multiepoch/delve/r5918/DES1151-0124/p01/coadd'
b'DES0822-0458',b'DEC/multiepoch/delve/r5918/DES0822-0458/p01/coadd'
b'DES1113-2249',b'DEC/multiepoch/delve/r5918/DES1113-2249/p01/coadd'
b'DES0851-0041',b'DEC/multiepoch/delve/r5918/DES0851-0041/p02/coadd'
b'DES0902+0209',b'DEC/multiepoch/delve/r5918/DES0902+0209/p01/coadd'
b'DES0919+0418',b'DEC/multiepoch/delve/r5918/DES0919+0418/p01/coadd'
b'DES1138+2208',b'DEC/multiepoch/delve/r5918/DES1138+2208/p01/coadd'
b'DES0947+1751',b'DEC/multiepoch/delve/r5918/DES0947+1751/p01/coadd'
b'DES1054-0458',b'DEC/multiepoch/delve/r5918/DES1054-0458/p01/coadd'
b'DES0730+0626',b'DEC/multiepoch/delve/r5918/DES0730+0626/p01/coadd'
b'DES0748+0126',b'DEC/multiepoch/delve/r5918/DES0748+0126/p01/coadd'
b'DES0746+1000',b'DEC/multiepoch/delve/r5918/DES0746+1000/p01/coadd'
b'DES0831-1749',b'DEC/multiepoch/delve/r5918/DES0831-1749/p01/coadd'
b'DES1018+1626',b'DEC/multiepoch/delve/r5918/DES1018+1626/p01/coadd'
b'DES0835+1209',b'DEC/multiepoch/delve/r5918/DES0835+1209/p01/coadd'
b'DES0957-1624',b'DEC/multiepoch/delve/r5918/DES0957-1624/p01/coadd'
b'DES0908+1834',b'DEC/multiepoch/delve/r5918/DES0908+1834/p01/coadd'
b'DES0904+0418',b'DEC/multiepoch/delve/r5918/DES0904+0418/p01/coadd'
b'DES1114-0750',b'DEC/multiepoch/delve/r5918/DES1114-0750/p01/coadd'
b'DES0746-0333',b'DEC/multiepoch/delve/r5918/DES0746-0333/p01/coadd'
b'DES1029+2000',b'DEC/multiepoch/delve/r5918/DES1029+2000/p01/coadd'
b'DES1042-0958',b'DEC/multiepoch/delve/r5918/DES1042-0958/p01/coadd'
b'DES0916-0416',b'DEC/multiepoch/delve/r5918/DES0916-0416/p01/coadd'
b'DES0755+1626',b'DEC/multiepoch/delve/r5918/DES0755+1626/p02/coadd'
b'DES0834-1749',b'DEC/multiepoch/delve/r5918/DES0834-1749/p01/coadd'
b'DES1155+0752',b'DEC/multiepoch/delve/r5918/DES1155+0752/p02/coadd'
b'DES0726+1917',b'DEC/multiepoch/delve/r5918/DES0726+1917/p01/coadd'
b'DES1017-0458',b'DEC/multiepoch/delve/r5918/DES1017-0458/p01/coadd'
b'DES0950+0001',b'DEC/multiepoch/delve/r5918/DES0950+0001/p01/coadd'
b'DES0945+2334',b'DEC/multiepoch/delve/r5918/DES0945+2334/p01/coadd'
b'DES1143+0626',b'DEC/multiepoch/delve/r5918/DES1143+0626/p02/coadd'
b'DES0932+0543',b'DEC/multiepoch/delve/r5918/DES0932+0543/p01/coadd'
b'DES0852+2708',b'DEC/multiepoch/delve/r5918/DES0852+2708/p02/coadd'
b'DES1125+2334',b'DEC/multiepoch/delve/r5918/DES1125+2334/p01/coadd'
b'DES1024+0709',b'DEC/multiepoch/delve/r5918/DES1024+0709/p01/coadd'
b'DES1052-0707',b'DEC/multiepoch/delve/r5918/DES1052-0707/p01/coadd'
b'DES1148-1332',b'DEC/multiepoch/delve/r5918/DES1148-1332/p01/coadd'
b'DES0742+0126',b'DEC/multiepoch/delve/r5918/DES0742+0126/p02/coadd'
b'DES0939-0416',b'DEC/multiepoch/delve/r5918/DES0939-0416/p01/coadd'
b'DES1111-2415',b'DEC/multiepoch/delve/r5918/DES1111-2415/p01/coadd'
b'DES1021-1124',b'DEC/multiepoch/delve/r5918/DES1021-1124/p02/coadd'
b'DES0850-0750',b'DEC/multiepoch/delve/r5918/DES0850-0750/p02/coadd'
b'DES0850+2625',b'DEC/multiepoch/delve/r5918/DES0850+2625/p02/coadd'
b'DES0724+2000',b'DEC/multiepoch/delve/r5918/DES0724+2000/p01/coadd'
b'DES0925+2000',b'DEC/multiepoch/delve/r5918/DES0925+2000/p01/coadd'
b'DES1107-1207',b'DEC/multiepoch/delve/r5918/DES1107-1207/p01/coadd'
b'DES0922-0458',b'DEC/multiepoch/delve/r5918/DES0922-0458/p01/coadd'
b'DES1145+1626',b'DEC/multiepoch/delve/r5918/DES1145+1626/p02/coadd'
b'DES1028+1917',b'DEC/multiepoch/delve/r5918/DES1028+1917/p01/coadd'
b'DES1016+2708',b'DEC/multiepoch/delve/r5918/DES1016+2708/p01/coadd'
b'DES0925-0915',b'DEC/multiepoch/delve/r5918/DES0925-0915/p01/coadd'
b'DES1135+2208',b'DEC/multiepoch/delve/r5918/DES1135+2208/p01/coadd'
b'DES0747+0752',b'DEC/multiepoch/delve/r5918/DES0747+0752/p01/coadd'
b'DES0807+0752',b'DEC/multiepoch/delve/r5918/DES0807+0752/p01/coadd'
b'DES0930+2751',b'DEC/multiepoch/delve/r5918/DES0930+2751/p01/coadd'
b'DES1059-1541',b'DEC/multiepoch/delve/r5918/DES1059-1541/p01/coadd'
b'DES0946-0833',b'DEC/multiepoch/delve/r5918/DES0946-0833/p01/coadd'
b'DES0840+0835',b'DEC/multiepoch/delve/r5918/DES0840+0835/p02/coadd'
b'DES0741+2543',b'DEC/multiepoch/delve/r5918/DES0741+2543/p02/coadd'
b'DES0859-0124',b'DEC/multiepoch/delve/r5918/DES0859-0124/p01/coadd'
b'DES0924-0958',b'DEC/multiepoch/delve/r5918/DES0924-0958/p01/coadd'
b'DES0931-0915',b'DEC/multiepoch/delve/r5918/DES0931-0915/p01/coadd'
b'DES1002+2500',b'DEC/multiepoch/delve/r5918/DES1002+2500/p01/coadd'
b'DES0716+1709',b'DEC/multiepoch/delve/r5918/DES0716+1709/p01/coadd'
b'DES0807-0624',b'DEC/multiepoch/delve/r5918/DES0807-0624/p01/coadd'
b'DES1137+1334',b'DEC/multiepoch/delve/r5918/DES1137+1334/p01/coadd'
b'DES1030+2500',b'DEC/multiepoch/delve/r5918/DES1030+2500/p01/coadd'
b'DES1125+1417',b'DEC/multiepoch/delve/r5918/DES1125+1417/p01/coadd'
b'DES1032+2917',b'DEC/multiepoch/delve/r5918/DES1032+2917/p01/coadd'
b'DES1000+0252',b'DEC/multiepoch/delve/r5918/DES1000+0252/p01/coadd'
b'DES1150-0333',b'DEC/multiepoch/delve/r5918/DES1150-0333/p01/coadd'
b'DES1135-1624',b'DEC/multiepoch/delve/r5918/DES1135-1624/p01/coadd'
b'DES0833+1917',b'DEC/multiepoch/delve/r5918/DES0833+1917/p01/coadd'
b'DES1013-1749',b'DEC/multiepoch/delve/r5918/DES1013-1749/p01/coadd'
b'DES0817-1250',b'DEC/multiepoch/delve/r5918/DES0817-1250/p02/coadd'
b'DES1130-0416',b'DEC/multiepoch/delve/r5918/DES1130-0416/p01/coadd'
b'DES0943+0917',b'DEC/multiepoch/delve/r5918/DES0943+0917/p01/coadd'
b'DES0947-2041',b'DEC/multiepoch/delve/r5918/DES0947-2041/p01/coadd'
b'DES1107-0833',b'DEC/multiepoch/delve/r5918/DES1107-0833/p01/coadd'
b'DES0912+2126',b'DEC/multiepoch/delve/r5918/DES0912+2126/p01/coadd'
b'DES0954-1624',b'DEC/multiepoch/delve/r5918/DES0954-1624/p01/coadd'
b'DES1039+1043',b'DEC/multiepoch/delve/r5918/DES1039+1043/p01/coadd'
b'DES0930-1624',b'DEC/multiepoch/delve/r5918/DES0930-1624/p01/coadd'
b'DES1135-0707',b'DEC/multiepoch/delve/r5918/DES1135-0707/p01/coadd'
b'DES1055-1250',b'DEC/multiepoch/delve/r5918/DES1055-1250/p01/coadd'
b'DES0748+2251',b'DEC/multiepoch/delve/r5918/DES0748+2251/p01/coadd'
b'DES1015+2417',b'DEC/multiepoch/delve/r5918/DES1015+2417/p01/coadd'
b'DES0922+1626',b'DEC/multiepoch/delve/r5918/DES0922+1626/p01/coadd'
b'DES0715+2917',b'DEC/multiepoch/delve/r5918/DES0715+2917/p01/coadd'
b'DES1034+0500',b'DEC/multiepoch/delve/r5918/DES1034+0500/p01/coadd'
b'DES1152+1417',b'DEC/multiepoch/delve/r5918/DES1152+1417/p01/coadd'
b'DES0822-1541',b'DEC/multiepoch/delve/r5918/DES0822-1541/p01/coadd'
b'DES1058-2041',b'DEC/multiepoch/delve/r5918/DES1058-2041/p01/coadd'
b'DES0947+1043',b'DEC/multiepoch/delve/r5918/DES0947+1043/p01/coadd'
b'DES0819+2543',b'DEC/multiepoch/delve/r5918/DES0819+2543/p02/coadd'
b'DES1054-0624',b'DEC/multiepoch/delve/r5918/DES1054-0624/p01/coadd'
b'DES0752+2834',b'DEC/multiepoch/delve/r5918/DES0752+2834/p01/coadd'
b'DES0738+1751',b'DEC/multiepoch/delve/r5918/DES0738+1751/p02/coadd'
b'DES0931-0124',b'DEC/multiepoch/delve/r5918/DES0931-0124/p01/coadd'
b'DES1124-2332',b'DEC/multiepoch/delve/r5918/DES1124-2332/p01/coadd'
b'DES1154-0207',b'DEC/multiepoch/delve/r5918/DES1154-0207/p01/coadd'
b'DES1025-1749',b'DEC/multiepoch/delve/r5918/DES1025-1749/p01/coadd'
b'DES1151+1126',b'DEC/multiepoch/delve/r5918/DES1151+1126/p01/coadd'
b'DES1124+0917',b'DEC/multiepoch/delve/r5918/DES1124+0917/p01/coadd'
b'DES0858-1958',b'DEC/multiepoch/delve/r5918/DES0858-1958/p01/coadd'
b'DES0856-1124',b'DEC/multiepoch/delve/r5918/DES0856-1124/p01/coadd'
b'DES1031-1707',b'DEC/multiepoch/delve/r5918/DES1031-1707/p01/coadd'
b'DES0736+2251',b'DEC/multiepoch/delve/r5918/DES0736+2251/p01/coadd'
b'DES0921+1500',b'DEC/multiepoch/delve/r5918/DES0921+1500/p01/coadd'
b'DES0701+2208',b'DEC/multiepoch/delve/r5918/DES0701+2208/p03/coadd'
b'DES1016-0124',b'DEC/multiepoch/delve/r5918/DES1016-0124/p01/coadd'
b'DES1020+0252',b'DEC/multiepoch/delve/r5918/DES1020+0252/p01/coadd'
b'DES0926+0543',b'DEC/multiepoch/delve/r5918/DES0926+0543/p01/coadd'
b'DES0954+1334',b'DEC/multiepoch/delve/r5918/DES0954+1334/p01/coadd'
b'DES1108+2917',b'DEC/multiepoch/delve/r5918/DES1108+2917/p01/coadd'
b'DES1003-0250',b'DEC/multiepoch/delve/r5918/DES1003-0250/p01/coadd'
b'DES0847+2417',b'DEC/multiepoch/delve/r5918/DES0847+2417/p01/coadd'
b'DES0953+0752',b'DEC/multiepoch/delve/r5918/DES0953+0752/p01/coadd'
b'DES1058+1917',b'DEC/multiepoch/delve/r5918/DES1058+1917/p01/coadd'
b'DES0858-1707',b'DEC/multiepoch/delve/r5918/DES0858-1707/p01/coadd'
b'DES1003-1624',b'DEC/multiepoch/delve/r5918/DES1003-1624/p01/coadd'
b'DES0832-0958',b'DEC/multiepoch/delve/r5918/DES0832-0958/p01/coadd'
b'DES0930-0041',b'DEC/multiepoch/delve/r5918/DES0930-0041/p01/coadd'
b'DES1128+1126',b'DEC/multiepoch/delve/r5918/DES1128+1126/p01/coadd'
b'DES0802+2834',b'DEC/multiepoch/delve/r5918/DES0802+2834/p01/coadd'
b'DES0925-1707',b'DEC/multiepoch/delve/r5918/DES0925-1707/p01/coadd'
b'DES1117+2500',b'DEC/multiepoch/delve/r5918/DES1117+2500/p01/coadd'
b'DES1006-1624',b'DEC/multiepoch/delve/r5918/DES1006-1624/p01/coadd'
b'DES0734+1709',b'DEC/multiepoch/delve/r5918/DES0734+1709/p01/coadd'
b'DES1046+2208',b'DEC/multiepoch/delve/r5918/DES1046+2208/p01/coadd'
b'DES0802+2126',b'DEC/multiepoch/delve/r5918/DES0802+2126/p01/coadd'
b'DES0928+2708',b'DEC/multiepoch/delve/r5918/DES0928+2708/p01/coadd'
b'DES0822+1709',b'DEC/multiepoch/delve/r5918/DES0822+1709/p01/coadd'
b'DES0941+0835',b'DEC/multiepoch/delve/r5918/DES0941+0835/p01/coadd'
b'DES1109+0500',b'DEC/multiepoch/delve/r5918/DES1109+0500/p01/coadd'
b'DES1123-1541',b'DEC/multiepoch/delve/r5918/DES1123-1541/p01/coadd'
b'DES1019+0043',b'DEC/multiepoch/delve/r5918/DES1019+0043/p01/coadd'
b'DES1100-0458',b'DEC/multiepoch/delve/r5918/DES1100-0458/p01/coadd'
b'DES0815+1209',b'DEC/multiepoch/delve/r5918/DES0815+1209/p01/coadd'
b'DES0902+2708',b'DEC/multiepoch/delve/r5918/DES0902+2708/p01/coadd'
b'DES0712+1334',b'DEC/multiepoch/delve/r5918/DES0712+1334/p01/coadd'
b'DES0952-2124',b'DEC/multiepoch/delve/r5918/DES0952-2124/p01/coadd'
b'DES0928+2625',b'DEC/multiepoch/delve/r5918/DES0928+2625/p01/coadd'
b'DES1054+2251',b'DEC/multiepoch/delve/r5918/DES1054+2251/p01/coadd'
b'DES1131-1041',b'DEC/multiepoch/delve/r5918/DES1131-1041/p01/coadd'
b'DES1040-0458',b'DEC/multiepoch/delve/r5918/DES1040-0458/p01/coadd'
b'DES0740+1000',b'DEC/multiepoch/delve/r5918/DES0740+1000/p02/coadd'
b'DES0843+1043',b'DEC/multiepoch/delve/r5918/DES0843+1043/p01/coadd'
b'DES0751+0043',b'DEC/multiepoch/delve/r5918/DES0751+0043/p01/coadd'
b'DES1009+2417',b'DEC/multiepoch/delve/r5918/DES1009+2417/p01/coadd'
b'DES0945-0124',b'DEC/multiepoch/delve/r5918/DES0945-0124/p01/coadd'
b'DES1043+1709',b'DEC/multiepoch/delve/r5918/DES1043+1709/p01/coadd'
b'DES1056-1958',b'DEC/multiepoch/delve/r5918/DES1056-1958/p01/coadd'
b'DES0833-0750',b'DEC/multiepoch/delve/r5918/DES0833-0750/p01/coadd'
b'DES1057-0750',b'DEC/multiepoch/delve/r5918/DES1057-0750/p01/coadd'
b'DES1110+0543',b'DEC/multiepoch/delve/r5918/DES1110+0543/p01/coadd'
b'DES1021-0541',b'DEC/multiepoch/delve/r5918/DES1021-0541/p02/coadd'
b'DES0822-1332',b'DEC/multiepoch/delve/r5918/DES0822-1332/p01/coadd'
b'DES1046+2043',b'DEC/multiepoch/delve/r5918/DES1046+2043/p01/coadd'
b'DES0921+1417',b'DEC/multiepoch/delve/r5918/DES0921+1417/p01/coadd'
b'DES0752+0752',b'DEC/multiepoch/delve/r5918/DES0752+0752/p01/coadd'
b'DES0801+1126',b'DEC/multiepoch/delve/r5918/DES0801+1126/p01/coadd'
b'DES0828+0209',b'DEC/multiepoch/delve/r5918/DES0828+0209/p01/coadd'
b'DES1047-1415',b'DEC/multiepoch/delve/r5918/DES1047-1415/p01/coadd'
b'DES1119+1709',b'DEC/multiepoch/delve/r5918/DES1119+1709/p01/coadd'
b'DES1102+1751',b'DEC/multiepoch/delve/r5918/DES1102+1751/p01/coadd'
b'DES1040-0915',b'DEC/multiepoch/delve/r5918/DES1040-0915/p01/coadd'
b'DES0918-0833',b'DEC/multiepoch/delve/r5918/DES0918-0833/p01/coadd'
b'DES1006-1124',b'DEC/multiepoch/delve/r5918/DES1006-1124/p01/coadd'
b'DES0727+2625',b'DEC/multiepoch/delve/r5918/DES0727+2625/p01/coadd'
b'DES0725+0709',b'DEC/multiepoch/delve/r5918/DES0725+0709/p01/coadd'
b'DES0928-1207',b'DEC/multiepoch/delve/r5918/DES0928-1207/p01/coadd'
